shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
421,421,2024-07-15,UPS,TRK311170,2024-07-17,Pending
422,422,2024-08-04,DHL,TRK626183,2024-08-07,Delivered
423,423,2024-01-14,FedEx,TRK259022,2024-01-20,Shipped
424,424,2024-08-08,UPS,TRK924084,2024-08-11,Delivered
425,425,2024-07-23,DHL,TRK706699,2024-07-30,Delivered
426,426,2024-01-04,FedEx,TRK642088,2024-01-05,Pending
427,427,2024-08-03,UPS,TRK269438,2024-08-07,Cancelled
428,428,2024-08-26,DHL,TRK275277,2024-08-31,Shipped
429,429,2024-10-24,FedEx,TRK655388,2024-10-30,Delivered
430,430,2024-03-07,UPS,TRK203139,2024-03-14,Pending
431,431,2024-06-16,DHL,TRK773110,2024-06-22,Shipped
432,432,2024-01-31,FedEx,TRK488158,2024-02-05,Delivered
433,433,2024-05-24,UPS,TRK280799,2024-05-26,Delivered
434,434,2024-04-11,DHL,TRK556815,2024-04-16,Delivered
435,435,2024-06-27,FedEx,TRK340641,2024-06-30,Delivered
436,436,2024-09-23,UPS,TRK773942,2024-10-01,Delivered
437,437,2024-07-18,DHL,TRK496847,2024-07-22,Shipped
438,438,2024-01-21,FedEx,TRK245438,2024-01-24,Pending
439,439,2024-09-13,UPS,TRK455117,2024-09-15,Shipped
440,440,2024-07-25,DHL,TRK958649,2024-08-01,Shipped
441,441,2024-04-27,FedEx,TRK202721,2024-04-30,Shipped
442,442,2023-12-28,UPS,TRK485031,2024-01-04,Delivered
443,443,2024-08-13,DHL,TRK450288,2024-08-15,Pending
444,444,2024-02-17,FedEx,TRK892758,2024-02-18,Delivered
445,445,2024-09-16,UPS,TRK731193,2024-09-20,Pending
446,446,2024-06-29,DHL,TRK617617,2024-07-06,Pending
447,447,2024-05-26,FedEx,TRK448368,2024-05-29,Shipped
448,448,2024-04-23,UPS,TRK932532,2024-04-26,Delivered
449,449,2024-08-11,DHL,TRK168148,2024-08-15,Pending
450,450,2024-09-06,FedEx,TRK897073,2024-09-11,Shipped
451,451,2024-02-11,UPS,TRK672360,2024-02-15,Delivered
452,452,2023-12-23,DHL,TRK946833,2023-12-29,Delivered
453,453,2024-07-22,FedEx,TRK926699,2024-07-29,Shipped
454,454,2024-08-10,UPS,TRK226053,2024-08-12,Delivered
455,455,2024-08-17,DHL,TRK947783,2024-08-19,Shipped
456,456,2024-02-04,FedEx,TRK308298,2024-02-11,Shipped
457,457,2024-08-30,UPS,TRK328829,2024-09-04,Delivered
458,458,2024-07-12,DHL,TRK396211,2024-07-20,Shipped
459,459,2024-07-31,FedEx,TRK115558,2024-08-03,Shipped
460,460,2024-08-12,UPS,TRK795317,2024-08-18,Shipped
461,461,2024-02-08,DHL,TRK946614,2024-02-13,Shipped
462,462,2024-10-26,FedEx,TRK744128,2024-10-31,Pending
463,463,2024-01-24,UPS,TRK576158,2024-01-31,Delivered
464,464,2024-03-01,DHL,TRK395116,2024-03-03,Delivered
465,465,2024-09-20,FedEx,TRK664458,2024-09-27,Shipped
466,466,2024-01-01,UPS,TRK845206,2024-01-04,Delivered
467,467,2024-02-03,DHL,TRK765302,2024-02-10,Delivered
468,468,2023-12-20,FedEx,TRK584670,2023-12-25,Delivered
469,469,2023-12-23,UPS,TRK430705,2023-12-30,Shipped
470,470,2024-02-14,DHL,TRK059592,2024-02-21,Delivered
471,471,2024-06-14,FedEx,TRK818794,2024-06-21,Shipped
472,472,2023-11-20,UPS,TRK065834,2023-11-25,Shipped
473,473,2024-04-20,DHL,TRK946837,2024-04-22,Pending
474,474,2024-10-05,FedEx,TRK957898,2024-10-12,Shipped
475,475,2024-10-27,UPS,TRK062814,2024-10-31,Shipped
476,476,2024-01-16,DHL,TRK704316,2024-01-23,Delivered
477,477,2024-03-25,FedEx,TRK408374,2024-03-28,Delivered
478,478,2024-02-17,UPS,TRK659382,2024-02-22,Shipped
479,479,2024-02-18,DHL,TRK108712,2024-02-19,Shipped
480,480,2024-03-14,FedEx,TRK166691,2024-03-21,Pending
481,481,2024-06-18,UPS,TRK074698,2024-06-25,Shipped
482,482,2024-04-18,DHL,TRK300336,2024-04-21,Shipped
483,483,2024-08-14,FedEx,TRK255762,2024-08-16,Shipped
484,484,2024-06-26,UPS,TRK871671,2024-07-03,Shipped
485,485,2023-11-13,DHL,TRK463643,2023-11-15,Shipped
486,486,2024-05-26,FedEx,TRK514824,2024-05-31,Delivered
487,487,2024-05-08,UPS,TRK505308,2024-05-13,Cancelled
488,488,2024-07-26,DHL,TRK287855,2024-08-02,Shipped
489,489,2024-07-09,FedEx,TRK615781,2024-07-15,Shipped
490,490,2024-09-28,UPS,TRK505320,2024-10-02,Delivered
491,491,2024-01-30,DHL,TRK655294,2024-02-06,Shipped
492,492,2023-12-01,FedEx,TRK916851,2023-12-06,Shipped
493,493,2024-07-10,UPS,TRK007045,2024-07-14,Delivered
494,494,2024-03-21,DHL,TRK848018,2024-03-26,Delivered
495,495,2023-11-18,FedEx,TRK330029,2023-11-25,Delivered
496,496,2024-04-24,UPS,TRK148495,2024-04-26,Shipped
497,497,2024-09-15,DHL,TRK742389,2024-09-16,Shipped
498,498,2024-03-04,FedEx,TRK561633,2024-03-09,Delivered
499,499,2024-08-30,UPS,TRK937359,2024-09-06,Shipped
500,500,2024-08-21,DHL,TRK138357,2024-08-23,Delivered
501,501,2023-12-22,FedEx,TRK551386,2023-12-27,Delivered
502,502,2024-09-16,UPS,TRK416111,2024-09-24,Pending
503,503,2024-09-16,DHL,TRK582317,2024-09-19,Pending
504,504,2024-07-13,FedEx,TRK855137,2024-07-19,Pending
505,505,2024-05-04,UPS,TRK038585,2024-05-09,Shipped
506,506,2024-06-05,DHL,TRK324150,2024-06-09,Shipped
507,507,2024-01-02,FedEx,TRK750772,2024-01-07,Shipped
508,508,2024-08-12,UPS,TRK826574,2024-08-14,Delivered
509,509,2024-04-06,DHL,TRK679822,2024-04-11,Shipped
510,510,2024-07-24,FedEx,TRK051505,2024-07-26,Shipped
511,511,2024-08-22,UPS,TRK795363,2024-08-30,Delivered
512,512,2024-06-26,DHL,TRK062489,2024-07-04,Shipped
513,513,2024-07-03,FedEx,TRK109602,2024-07-04,Shipped
514,514,2024-05-05,UPS,TRK650740,2024-05-11,Shipped
515,515,2024-09-29,DHL,TRK976110,2024-10-03,Delivered
516,516,2024-01-11,FedEx,TRK161006,2024-01-12,Pending
517,517,2024-09-15,UPS,TRK137754,2024-09-18,Delivered
518,518,2024-06-09,DHL,TRK036134,2024-06-11,Delivered
519,519,2024-08-31,FedEx,TRK411852,2024-09-01,Cancelled
520,520,2023-12-27,UPS,TRK058639,2024-01-02,Delivered
521,521,2024-03-04,DHL,TRK530305,2024-03-08,Pending
522,522,2024-06-07,FedEx,TRK892262,2024-06-09,Delivered
523,523,2024-03-04,UPS,TRK870949,2024-03-06,Delivered
524,524,2024-05-15,DHL,TRK457453,2024-05-17,Delivered
525,525,2024-04-27,FedEx,TRK641635,2024-05-05,Pending
526,526,2024-05-19,UPS,TRK897073,2024-05-24,Delivered
527,527,2023-12-24,DHL,TRK381248,2023-12-27,Shipped
528,528,2023-12-12,FedEx,TRK609197,2023-12-16,Shipped
529,529,2024-09-07,UPS,TRK392546,2024-09-14,Shipped
530,530,2024-09-22,DHL,TRK201296,2024-09-24,Pending
531,531,2024-08-21,FedEx,TRK175199,2024-08-28,Pending
532,532,2024-01-05,UPS,TRK688894,2024-01-07,Delivered
533,533,2024-10-18,DHL,TRK228468,2024-10-24,Delivered
534,534,2024-09-10,FedEx,TRK069062,2024-09-17,Shipped
535,535,2024-07-20,UPS,TRK554156,2024-07-27,Pending
536,536,2024-10-28,DHL,TRK749840,2024-11-02,Delivered
537,537,2024-07-11,FedEx,TRK145231,2024-07-12,Delivered
538,538,2024-02-26,UPS,TRK734755,2024-02-28,Shipped
539,539,2024-01-09,DHL,TRK037960,2024-01-13,Pending
540,540,2024-02-06,FedEx,TRK535165,2024-02-08,Shipped
541,541,2024-07-16,UPS,TRK770539,2024-07-23,Cancelled
542,542,2024-03-05,DHL,TRK784688,2024-03-10,Shipped
543,543,2024-04-08,FedEx,TRK597141,2024-04-15,Shipped
544,544,2024-04-21,UPS,TRK998471,2024-04-29,Delivered
545,545,2023-12-24,DHL,TRK854191,2023-12-26,Shipped
546,546,2024-09-29,FedEx,TRK050308,2024-10-03,Shipped
547,547,2024-01-23,UPS,TRK447263,2024-01-29,Cancelled
548,548,2024-01-28,DHL,TRK411773,2024-02-04,Pending
549,549,2024-01-08,FedEx,TRK344782,2024-01-11,Pending
550,550,2024-01-04,UPS,TRK665132,2024-01-09,Shipped
551,551,2024-09-16,DHL,TRK824969,2024-09-22,Cancelled
552,552,2024-03-09,FedEx,TRK361597,2024-03-13,Delivered
553,553,2024-04-18,UPS,TRK175758,2024-04-21,Shipped
554,554,2024-09-21,DHL,TRK343650,2024-09-28,Shipped
555,555,2024-07-02,FedEx,TRK405249,2024-07-06,Delivered
556,556,2024-10-05,UPS,TRK115789,2024-10-10,Pending
557,557,2024-05-02,DHL,TRK617376,2024-05-09,Shipped
558,558,2024-10-13,FedEx,TRK704326,2024-10-18,Delivered
559,559,2024-04-23,UPS,TRK496525,2024-04-28,Shipped
560,560,2024-07-04,DHL,TRK003480,2024-07-08,Delivered
561,561,2023-12-01,FedEx,TRK388658,2023-12-07,Delivered
562,562,2024-09-09,UPS,TRK231583,2024-09-14,Pending
563,563,2024-01-22,DHL,TRK793924,2024-01-25,Shipped
564,564,2023-12-28,FedEx,TRK661961,2023-12-30,Cancelled
565,565,2024-05-31,UPS,TRK787575,2024-06-04,Delivered
566,566,2024-06-13,DHL,TRK479733,2024-06-20,Delivered
567,567,2024-06-02,FedEx,TRK553483,2024-06-06,Pending
568,568,2024-01-18,UPS,TRK754856,2024-01-23,Delivered
569,569,2024-08-15,DHL,TRK188830,2024-08-20,Delivered
570,570,2024-05-20,FedEx,TRK738336,2024-05-22,Delivered
571,571,2024-01-24,UPS,TRK479274,2024-01-30,Delivered
572,572,2024-03-29,DHL,TRK586086,2024-04-05,Delivered
573,573,2023-12-18,FedEx,TRK092660,2023-12-21,Shipped
574,574,2024-09-25,UPS,TRK775578,2024-10-01,Pending
575,575,2024-09-30,DHL,TRK402826,2024-10-06,Shipped
576,576,2023-11-22,FedEx,TRK405064,2023-11-30,Shipped
577,577,2024-04-30,UPS,TRK270678,2024-05-03,Delivered
578,578,2024-05-18,DHL,TRK481441,2024-05-23,Shipped
579,579,2024-02-03,FedEx,TRK972451,2024-02-09,Pending
580,580,2024-03-12,UPS,TRK436259,2024-03-16,Shipped
581,581,2024-07-08,DHL,TRK012523,2024-07-10,Shipped
582,582,2024-10-12,FedEx,TRK294265,2024-10-19,Pending
583,583,2024-06-22,UPS,TRK447411,2024-06-24,Shipped
584,584,2023-12-13,DHL,TRK705054,2023-12-19,Shipped
585,585,2024-05-30,FedEx,TRK547488,2024-06-01,Shipped
586,586,2024-03-26,UPS,TRK474169,2024-03-27,Shipped
587,587,2024-09-20,DHL,TRK823284,2024-09-22,Delivered
588,588,2024-01-23,FedEx,TRK005695,2024-01-27,Delivered
589,589,2023-12-03,UPS,TRK280480,2023-12-07,Pending
590,590,2024-03-17,DHL,TRK310477,2024-03-22,Delivered
591,591,2024-08-30,FedEx,TRK357247,2024-09-06,Shipped
592,592,2024-09-13,UPS,TRK677767,2024-09-18,Shipped
593,593,2024-03-23,DHL,TRK505708,2024-03-25,Delivered
594,594,2024-01-28,FedEx,TRK006552,2024-01-30,Pending
595,595,2024-09-30,UPS,TRK070244,2024-10-03,Shipped
596,596,2024-07-25,DHL,TRK489769,2024-08-01,Cancelled
597,597,2024-08-12,FedEx,TRK248923,2024-08-17,Shipped
598,598,2024-10-24,UPS,TRK545214,2024-10-28,Pending
599,599,2024-03-14,DHL,TRK279330,2024-03-20,Delivered
600,600,2024-10-29,FedEx,TRK376407,2024-10-31,Delivered
601,601,2023-11-30,UPS,TRK488965,2023-12-06,Pending
602,602,2024-09-14,DHL,TRK922301,2024-09-18,Pending
603,603,2024-03-16,FedEx,TRK434751,2024-03-20,Delivered
604,604,2024-07-28,UPS,TRK275593,2024-08-01,Delivered
605,605,2024-05-02,DHL,TRK233332,2024-05-03,Delivered
606,606,2024-06-08,FedEx,TRK202410,2024-06-12,Delivered
607,607,2024-11-04,UPS,TRK949631,2024-11-06,Pending
608,608,2024-04-14,DHL,TRK462005,2024-04-20,Shipped
609,609,2024-05-06,FedEx,TRK031157,2024-05-13,Pending
610,610,2024-05-19,UPS,TRK909073,2024-05-27,Shipped
611,611,2024-05-01,DHL,TRK724543,2024-05-06,Pending
612,612,2024-02-22,FedEx,TRK730181,2024-02-26,Shipped
613,613,2024-09-15,UPS,TRK172299,2024-09-21,Pending
614,614,2024-10-19,DHL,TRK769063,2024-10-21,Shipped
615,615,2023-12-25,FedEx,TRK477397,2023-12-30,Pending
616,616,2024-05-08,UPS,TRK806462,2024-05-15,Shipped
617,617,2024-03-21,DHL,TRK252673,2024-03-27,Delivered
618,618,2023-12-31,FedEx,TRK563983,2024-01-03,Delivered
619,619,2024-05-18,UPS,TRK721979,2024-05-24,Shipped
620,620,2024-10-05,DHL,TRK573167,2024-10-06,Pending
621,621,2024-02-06,FedEx,TRK022701,2024-02-10,Delivered
622,622,2024-08-26,UPS,TRK516645,2024-09-01,Delivered
623,623,2024-10-29,DHL,TRK197783,2024-10-31,Delivered
624,624,2024-03-06,FedEx,TRK696642,2024-03-10,Delivered
625,625,2024-02-29,UPS,TRK103172,2024-03-07,Pending
626,626,2024-10-12,DHL,TRK897073,2024-10-17,Shipped
627,627,2024-07-16,FedEx,TRK925953,2024-07-21,Delivered
628,628,2024-11-03,UPS,TRK001217,2024-11-07,Shipped
629,629,2024-08-28,DHL,TRK758999,2024-09-01,Pending
630,630,2024-08-26,FedEx,TRK677248,2024-08-28,Pending
631,631,2024-02-22,UPS,TRK007128,2024-02-24,Delivered
632,632,2024-05-26,DHL,TRK112602,2024-05-30,Shipped
633,633,2024-01-05,FedEx,TRK156744,2024-01-12,Shipped
634,634,2024-01-16,UPS,TRK425967,2024-01-21,Pending
635,635,2024-06-24,DHL,TRK614962,2024-06-27,Pending
636,636,2024-03-29,FedEx,TRK707533,2024-03-30,Delivered
637,637,2024-10-14,UPS,TRK920093,2024-10-16,Delivered
638,638,2024-06-08,DHL,TRK558088,2024-06-12,Pending
639,639,2024-08-03,FedEx,TRK375533,2024-08-07,Cancelled
640,640,2024-01-21,UPS,TRK681986,2024-01-28,Pending
641,641,2024-10-15,DHL,TRK314372,2024-10-18,Pending
642,642,2024-01-25,FedEx,TRK848162,2024-01-26,Delivered
643,643,2023-11-19,UPS,TRK173597,2023-11-20,Cancelled
644,644,2024-08-18,DHL,TRK875253,2024-08-23,Pending
645,645,2024-05-06,FedEx,TRK883816,2024-05-07,Delivered
646,646,2024-05-02,UPS,TRK932150,2024-05-04,Shipped
647,647,2023-12-17,DHL,TRK462896,2023-12-18,Pending
648,648,2024-04-17,FedEx,TRK021641,2024-04-25,Delivered
649,649,2024-08-27,UPS,TRK941818,2024-08-31,Shipped
650,650,2024-05-05,DHL,TRK640375,2024-05-10,Delivered
651,651,2024-04-29,FedEx,TRK161003,2024-05-07,Shipped
652,652,2024-08-13,UPS,TRK796933,2024-08-16,Shipped
653,653,2024-02-28,DHL,TRK134370,2024-03-04,Delivered
654,654,2024-07-01,FedEx,TRK999171,2024-07-07,Shipped
655,655,2024-08-10,UPS,TRK410898,2024-08-13,Shipped
656,656,2024-08-16,DHL,TRK697896,2024-08-24,Delivered
657,657,2023-12-30,FedEx,TRK928500,2023-12-31,Shipped
658,658,2024-10-30,UPS,TRK118650,2024-11-03,Delivered
659,659,2024-05-01,DHL,TRK728239,2024-05-05,Pending
660,660,2024-09-17,FedEx,TRK073500,2024-09-20,Shipped
661,661,2024-02-24,UPS,TRK210404,2024-02-29,Delivered
662,662,2024-08-30,DHL,TRK594890,2024-09-05,Shipped
663,663,2024-10-12,FedEx,TRK376743,2024-10-17,Pending
664,664,2024-09-29,UPS,TRK224462,2024-10-01,Shipped
665,665,2024-09-15,DHL,TRK656920,2024-09-16,Pending
666,666,2024-06-16,FedEx,TRK917510,2024-06-20,Pending
667,667,2024-06-13,UPS,TRK630880,2024-06-17,Delivered
668,668,2024-07-25,DHL,TRK507937,2024-07-27,Shipped
669,669,2024-04-18,FedEx,TRK725082,2024-04-19,Delivered
670,670,2024-01-18,UPS,TRK139100,2024-01-24,Shipped
671,671,2024-10-31,DHL,TRK222009,2024-11-07,Pending
672,672,2024-05-30,FedEx,TRK808266,2024-06-02,Shipped
673,673,2024-07-04,UPS,TRK829750,2024-07-12,Delivered
674,674,2023-12-02,DHL,TRK000056,2023-12-06,Shipped
675,675,2024-07-10,FedEx,TRK871018,2024-07-18,Pending
676,676,2024-08-27,UPS,TRK536686,2024-08-30,Delivered
677,677,2024-09-22,DHL,TRK495508,2024-09-28,Pending
678,678,2024-05-23,FedEx,TRK801807,2024-05-28,Delivered
679,679,2024-05-21,UPS,TRK820019,2024-05-23,Shipped
680,680,2023-11-11,DHL,TRK745400,2023-11-12,Pending
681,681,2023-11-22,FedEx,TRK089177,2023-11-27,Delivered
682,682,2024-04-16,UPS,TRK271292,2024-04-19,Pending
683,683,2024-09-25,DHL,TRK551900,2024-09-30,Shipped
684,684,2023-11-18,FedEx,TRK628969,2023-11-26,Delivered
685,685,2024-08-25,UPS,TRK496667,2024-08-26,Shipped
686,686,2023-11-13,DHL,TRK564988,2023-11-20,Pending
687,687,2024-10-02,FedEx,TRK204544,2024-10-07,Shipped
688,688,2023-11-20,UPS,TRK817751,2023-11-26,Shipped
689,689,2024-09-08,DHL,TRK880339,2024-09-10,Shipped
690,690,2023-11-18,FedEx,TRK083005,2023-11-23,Pending
691,691,2024-08-14,UPS,TRK815757,2024-08-15,Shipped
692,692,2024-06-13,DHL,TRK615991,2024-06-18,Delivered
693,693,2024-06-19,FedEx,TRK344733,2024-06-25,Delivered
694,694,2024-10-29,UPS,TRK896436,2024-11-02,Cancelled
695,695,2024-04-11,DHL,TRK310821,2024-04-15,Shipped
696,696,2024-07-25,FedEx,TRK681024,2024-07-30,Pending
697,697,2024-04-20,UPS,TRK805107,2024-04-23,Pending
698,698,2024-04-08,DHL,TRK526035,2024-04-09,Delivered
699,699,2023-12-14,FedEx,TRK992930,2023-12-22,Shipped
700,700,2024-02-08,UPS,TRK995933,2024-02-10,Delivered
701,701,2024-07-16,DHL,TRK336913,2024-07-22,Delivered
702,702,2024-06-14,FedEx,TRK017226,2024-06-19,Cancelled
703,703,2024-04-22,UPS,TRK163587,2024-04-26,Delivered
704,704,2023-12-03,DHL,TRK292600,2023-12-05,Pending
705,705,2024-07-04,FedEx,TRK752824,2024-07-06,Delivered
706,706,2023-12-07,UPS,TRK535762,2023-12-15,Delivered
707,707,2024-08-06,DHL,TRK533416,2024-08-11,Shipped
708,708,2024-04-11,FedEx,TRK289943,2024-04-16,Delivered
709,709,2024-05-06,UPS,TRK051897,2024-05-10,Delivered
710,710,2023-11-08,DHL,TRK786402,2023-11-10,Pending
711,711,2023-12-01,FedEx,TRK097271,2023-12-03,Shipped
712,712,2024-08-14,UPS,TRK720411,2024-08-16,Shipped
713,713,2024-07-14,DHL,TRK893564,2024-07-21,Pending
714,714,2024-10-02,FedEx,TRK605008,2024-10-05,Pending
715,715,2023-11-24,UPS,TRK080249,2023-11-28,Pending
716,716,2023-11-30,DHL,TRK681251,2023-12-03,Delivered
717,717,2024-05-25,FedEx,TRK882746,2024-05-29,Shipped
718,718,2024-05-03,UPS,TRK661084,2024-05-05,Shipped
719,719,2024-03-24,DHL,TRK829479,2024-04-01,Shipped
720,720,2024-04-04,FedEx,TRK960210,2024-04-06,Pending
721,721,2024-09-14,UPS,TRK433032,2024-09-17,Pending
722,722,2023-12-21,DHL,TRK492176,2023-12-25,Pending
723,723,2024-04-21,FedEx,TRK134896,2024-04-27,Delivered
724,724,2023-11-26,UPS,TRK583917,2023-11-30,Shipped
725,725,2024-02-05,DHL,TRK915760,2024-02-09,Pending
726,726,2024-06-30,FedEx,TRK570489,2024-07-03,Shipped
727,727,2024-10-03,UPS,TRK353660,2024-10-08,Cancelled
728,728,2023-11-12,DHL,TRK428457,2023-11-18,Pending
729,729,2024-07-30,FedEx,TRK763160,2024-08-03,Pending
730,730,2024-05-08,UPS,TRK838315,2024-05-10,Shipped
731,731,2024-05-21,DHL,TRK138335,2024-05-25,Shipped
732,732,2024-03-07,FedEx,TRK859101,2024-03-13,Pending
733,733,2024-06-14,UPS,TRK749704,2024-06-22,Shipped
734,734,2024-07-01,DHL,TRK671038,2024-07-07,Pending
735,735,2024-05-27,FedEx,TRK481728,2024-05-31,Shipped
736,736,2024-07-30,UPS,TRK748099,2024-08-06,Delivered
737,737,2024-07-10,DHL,TRK493443,2024-07-15,Shipped
738,738,2024-08-30,FedEx,TRK063434,2024-09-02,Shipped
739,739,2024-01-09,UPS,TRK518609,2024-01-14,Shipped
740,740,2024-03-30,DHL,TRK084053,2024-03-31,Pending
741,741,2024-08-15,FedEx,TRK068398,2024-08-21,Pending
742,742,2024-08-31,UPS,TRK856260,2024-09-05,Shipped
743,743,2024-05-01,DHL,TRK924466,2024-05-06,Shipped
744,744,2024-07-19,FedEx,TRK347367,2024-07-25,Delivered
745,745,2024-01-22,UPS,TRK667019,2024-01-23,Shipped
746,746,2024-09-08,DHL,TRK778524,2024-09-15,Shipped
747,747,2024-04-24,FedEx,TRK872460,2024-04-27,Delivered
748,748,2024-09-21,UPS,TRK022468,2024-09-26,Pending
749,749,2024-02-13,DHL,TRK551353,2024-02-20,Delivered
750,750,2024-04-07,FedEx,TRK864090,2024-04-08,Delivered
751,751,2024-05-21,UPS,TRK681090,2024-05-29,Delivered
752,752,2024-07-02,DHL,TRK408463,2024-07-10,Pending
753,753,2023-11-20,FedEx,TRK432069,2023-11-22,Shipped
754,754,2024-07-14,UPS,TRK542156,2024-07-18,Delivered
755,755,2024-01-30,DHL,TRK955243,2024-02-07,Shipped
756,756,2024-07-23,FedEx,TRK224157,2024-07-25,Delivered
757,757,2024-05-30,UPS,TRK170270,2024-06-07,Cancelled
758,758,2023-11-12,DHL,TRK193975,2023-11-18,Shipped
759,759,2024-07-25,FedEx,TRK951645,2024-07-31,Shipped
760,760,2024-10-08,UPS,TRK033920,2024-10-13,Shipped
761,761,2023-12-02,DHL,TRK808068,2023-12-09,Pending
762,762,2024-06-23,FedEx,TRK605866,2024-06-27,Shipped
763,763,2023-12-20,UPS,TRK822471,2023-12-21,Shipped
764,764,2023-12-27,DHL,TRK324083,2023-12-31,Delivered
765,765,2024-01-13,FedEx,TRK891251,2024-01-18,Pending
766,766,2024-05-15,UPS,TRK298256,2024-05-17,Shipped
767,767,2024-03-02,DHL,TRK541514,2024-03-05,Pending
768,768,2024-11-01,FedEx,TRK317042,2024-11-07,Delivered
769,769,2024-02-20,UPS,TRK446841,2024-02-23,Shipped
770,770,2024-06-03,DHL,TRK929711,2024-06-06,Pending
771,771,2024-03-31,FedEx,TRK882067,2024-04-03,Pending
1226,1226,2024-07-17,DHL,TRK052253,2024-07-24,Pending
772,772,2024-03-15,UPS,TRK678703,2024-03-18,Delivered
773,773,2023-12-12,DHL,TRK528683,2023-12-19,Shipped
774,774,2024-05-08,FedEx,TRK187766,2024-05-12,Pending
775,775,2024-01-30,UPS,TRK267259,2024-02-04,Delivered
776,776,2024-09-01,DHL,TRK571638,2024-09-06,Pending
777,777,2023-12-05,FedEx,TRK000419,2023-12-11,Delivered
778,778,2024-08-15,UPS,TRK024577,2024-08-21,Shipped
779,779,2023-12-15,DHL,TRK266197,2023-12-21,Delivered
780,780,2024-01-09,FedEx,TRK188032,2024-01-14,Shipped
781,781,2024-07-15,UPS,TRK062028,2024-07-21,Shipped
782,782,2023-12-14,DHL,TRK596032,2023-12-20,Delivered
783,783,2024-05-04,FedEx,TRK319149,2024-05-09,Shipped
784,784,2023-12-26,UPS,TRK646962,2023-12-28,Delivered
785,785,2024-06-12,DHL,TRK863817,2024-06-15,Delivered
786,786,2024-03-23,FedEx,TRK319671,2024-03-28,Delivered
787,787,2024-03-01,UPS,TRK362565,2024-03-02,Delivered
788,788,2024-03-22,DHL,TRK971840,2024-03-23,Shipped
789,789,2024-06-10,FedEx,TRK869220,2024-06-17,Delivered
790,790,2024-06-17,UPS,TRK410446,2024-06-23,Shipped
791,791,2024-07-06,DHL,TRK980817,2024-07-11,Pending
792,792,2023-12-14,FedEx,TRK262154,2023-12-20,Shipped
793,793,2023-12-29,UPS,TRK490592,2024-01-04,Delivered
794,794,2023-12-02,DHL,TRK149644,2023-12-09,Pending
795,795,2024-08-30,FedEx,TRK718801,2024-09-03,Shipped
796,796,2024-02-21,UPS,TRK227276,2024-02-27,Delivered
797,797,2024-09-25,DHL,TRK294980,2024-09-29,Delivered
798,798,2024-10-12,FedEx,TRK774462,2024-10-16,Delivered
799,799,2024-04-07,UPS,TRK851336,2024-04-15,Delivered
800,800,2024-03-06,DHL,TRK553551,2024-03-12,Shipped
801,801,2024-06-28,FedEx,TRK636346,2024-07-03,Delivered
802,802,2024-10-14,UPS,TRK492467,2024-10-21,Delivered
803,803,2024-10-09,DHL,TRK886843,2024-10-11,Delivered
804,804,2024-06-28,FedEx,TRK241193,2024-07-01,Shipped
805,805,2024-05-18,UPS,TRK437953,2024-05-22,Shipped
806,806,2024-02-20,DHL,TRK130055,2024-02-27,Delivered
807,807,2024-05-09,FedEx,TRK349824,2024-05-12,Delivered
808,808,2024-07-15,UPS,TRK670051,2024-07-23,Delivered
809,809,2023-12-15,DHL,TRK004821,2023-12-19,Delivered
810,810,2024-10-30,FedEx,TRK086531,2024-11-01,Delivered
811,811,2024-05-17,UPS,TRK331093,2024-05-25,Delivered
812,812,2024-03-11,DHL,TRK999174,2024-03-16,Pending
813,813,2023-11-16,FedEx,TRK222110,2023-11-18,Shipped
814,814,2024-05-13,UPS,TRK968370,2024-05-19,Delivered
815,815,2023-12-21,DHL,TRK467222,2023-12-28,Shipped
816,816,2024-06-15,FedEx,TRK404478,2024-06-22,Shipped
817,817,2024-02-25,UPS,TRK451333,2024-03-03,Delivered
818,818,2023-12-19,DHL,TRK149750,2023-12-21,Pending
819,819,2024-06-25,FedEx,TRK912507,2024-06-26,Pending
820,820,2024-04-19,UPS,TRK277163,2024-04-23,Pending
821,821,2024-03-27,DHL,TRK402154,2024-04-03,Pending
822,822,2024-02-22,FedEx,TRK958990,2024-02-28,Delivered
823,823,2024-04-13,UPS,TRK092014,2024-04-14,Delivered
824,824,2023-11-27,DHL,TRK268236,2023-12-01,Delivered
825,825,2024-08-01,FedEx,TRK292864,2024-08-07,Delivered
826,826,2023-12-27,UPS,TRK100991,2024-01-03,Shipped
827,827,2024-10-05,DHL,TRK389014,2024-10-06,Pending
828,828,2023-11-13,FedEx,TRK883329,2023-11-17,Shipped
829,829,2024-10-08,UPS,TRK840113,2024-10-12,Delivered
830,830,2024-08-18,DHL,TRK048095,2024-08-23,Delivered
831,831,2024-07-22,FedEx,TRK207214,2024-07-26,Delivered
832,832,2024-09-22,UPS,TRK933189,2024-09-25,Pending
833,833,2024-07-03,DHL,TRK251501,2024-07-04,Pending
834,834,2024-03-31,FedEx,TRK982830,2024-04-05,Shipped
835,835,2023-11-27,UPS,TRK626272,2023-12-05,Cancelled
836,836,2024-05-14,DHL,TRK767190,2024-05-19,Pending
837,837,2024-06-23,FedEx,TRK191934,2024-07-01,Cancelled
838,838,2024-02-20,UPS,TRK168943,2024-02-24,Shipped
839,839,2023-12-09,DHL,TRK172878,2023-12-16,Shipped
840,840,2023-12-28,FedEx,TRK132568,2024-01-04,Shipped
